Team + Rank,Minutes Rank,Player,Class,Pos,School,Conf,G,MP,Totals FG,Totals FGA,Totals 2P,Totals 2PA,Totals 3P,Totals 3PA,Totals FT,Totals FTA,Totals ORB,Totals DRB,Totals TRB,Totals AST,Totals STL,Totals BLK,Totals TOV,Totals PF,Totals PTS
UC-Irvine3,3,Mamadou Ndiaye,JR,C,UC-Irvine,Big West,34,801,157,236,157,236,0,0,108,170,70,176,246,22,5,84,78,90,422
UC-Irvine4,4,Mike Best,SR,F,UC-Irvine,Big West,34,758,130,275,130,273,0,2,59,74,46,123,169,23,7,18,50,74,319
UC-Irvine5,5,Jaron Martin,JR,G,UC-Irvine,Big West,34,669,92,237,37,101,55,136,42,55,12,39,51,50,21,0,34,45,281
UC-Irvine6,6,Aaron Wright,SR,G,UC-Irvine,Big West,31,620,32,90,19,50,13,40,37,60,12,81,93,60,24,1,40,79,114
UC-Irvine7,7,Dominique Dunning,SR,G,UC-Irvine,Big West,31,521,32,80,25,64,7,16,25,45,19,64,83,36,19,1,20,43,96
UC-Irvine8,8,Ioannis Dimakopoulos,JR,C,UC-Irvine,Big West,34,484,71,151,61,123,10,28,25,39,20,71,91,22,6,31,28,58,177
UC-Irvine9,9,Jonathan Galloway,FR,F,UC-Irvine,Big West,34,471,36,61,36,61,0,0,21,43,42,72,114,7,7,20,26,59,93
UC-Irvine10,10,Brandon Smith,FR,F,UC-Irvine,Big West,32,337,21,53,13,30,8,23,12,20,17,36,53,11,8,6,20,34,62
UC-Irvine11,11,Haroldas Saprykinas,SO,G,UC-Irvine,Big West,27,111,15,39,3,8,12,31,5,9,7,9,16,2,2,0,5,6,47
UC-Irvine12,12,Shawn Ray,SR,F,UC-Irvine,Big West,15,39,1,8,1,8,0,0,0,1,4,2,6,0,0,5,1,4,2
UC-Irvine13,13,Spencer Rivers,FR,G,UC-Irvine,Big West,9,16,2,6,0,0,2,6,2,7,0,2,2,1,2,0,3,2,8
UC-Riverside1,1,Jaylen Bland,SR,G,UC-Riverside,Big West,33,1120,165,421,48,130,117,291,81,98,15,109,124,59,47,5,74,69,528
UC-Riverside2,2,Secean Johnson,JR,F,UC-Riverside,Big West,33,941,123,297,95,210,28,87,124,165,49,142,191,65,29,7,81,97,398
UC-Riverside3,3,Malik Thames,JR,G,UC-Riverside,Big West,31,815,66,171,39,98,27,73,54,69,9,69,78,91,24,6,35,49,213
UC-Riverside4,4,Alex Larsson,SO,F,UC-Riverside,Big West,33,676,67,133,67,133,0,0,29,65,56,75,131,10,4,19,36,116,163
UC-Riverside5,5,Taylor Johns,SR,F,UC-Riverside,Big West,22,673,118,247,106,202,12,45,96,139,49,116,165,46,16,32,71,63,344
UC-Riverside6,6,Gentrey Thomas,JR,G,UC-Riverside,Big West,29,646,81,182,63,112,18,70,26,38,31,81,112,45,17,3,49,52,206
UC-Riverside7,7,Steven Jones,SR,G,UC-Riverside,Big West,31,507,32,92,22,55,10,37,7,20,10,41,51,43,12,1,18,72,81
UC-Riverside8,8,Menno Dijkstra,FR,C,UC-Riverside,Big West,33,469,67,111,67,111,0,0,12,13,41,61,102,12,5,18,15,49,146
UC-Riverside9,9,Robert Boezeman,SO,F,UC-Riverside,Big West,28,338,30,79,10,23,20,56,8,16,10,44,54,9,6,7,17,46,88
UC-Riverside10,10,DJ Sylvester,FR,G,UC-Riverside,Big West,23,230,24,54,10,17,14,37,17,24,5,22,27,19,4,3,11,22,79
UC-Riverside11,11,Primitivo Gomez,JR,F,UC-Riverside,Big West,12,101,6,23,3,16,3,7,11,14,7,13,20,3,2,0,9,5,26
UC-Riverside12,12,Eric Rwahwire,FR,F,UC-Riverside,Big West,11,71,6,24,4,13,2,11,5,7,1,10,11,6,0,0,6,11,19
UC-Riverside13,13,Koh Flippin,FR,G,UC-Riverside,Big West,4,14,3,5,2,3,1,2,1,2,0,1,1,2,4,0,3,3,8
UC-Santa Barbara1,1,Michael Bryson,SR,G,UC-Santa Barbara,Big West,30,1008,193,400,127,229,66,171,99,118,47,146,193,75,25,19,69,70,551
UC-Santa Barbara2,2,Gabe Vincent,SO,G,UC-Santa Barbara,Big West,31,986,153,371,80,182,73,189,53,65,20,79,99,69,39,6,55,87,432
UC-Santa Barbara3,3,Eric Childress,JR,G,UC-Santa Barbara,Big West,31,828,77,176,46,109,31,67,25,31,17,102,119,136,41,4,64,70,210
UC-Santa Barbara4,4,Sam Beeler,SR,F,UC-Santa Barbara,Big West,31,583,93,131,93,131,0,0,17,44,46,99,145,18,6,23,30,94,203
UC-Santa Barbara5,5,John Green,SR,G,UC-Santa Barbara,Big West,25,580,91,232,65,158,26,74,62,90,28,99,127,37,24,4,41,69,270
UC-Santa Barbara6,6,Mitch Brewe,SR,F,UC-Santa Barbara,Big West,31,493,61,124,60,112,1,12,41,55,42,52,94,20,18,9,17,64,164
UC-Santa Barbara7,7,Maxwell Kupchak,FR,F,UC-Santa Barbara,Big West,31,477,42,109,35,82,7,27,29,41,8,72,80,29,5,8,29,56,120
UC-Santa Barbara8,8,T.J. Taylor,SR,G,UC-Santa Barbara,Big West,31,415,26,79,10,32,16,47,0,1,4,20,24,51,6,0,25,28,68
UC-Santa Barbara9,9,DaJuan Smith,SR,G,UC-Santa Barbara,Big West,30,325,30,75,28,67,2,8,10,17,20,39,59,18,12,1,16,18,72
UC-Santa Barbara10,10,Jarriesse Blackmon,FR,F,UC-Santa Barbara,Big West,22,189,13,49,11,40,2,9,5,8,16,36,52,8,5,7,5,12,33
UC-Santa Barbara11,11,Alex Hart,SO,F,UC-Santa Barbara,Big West,25,178,28,61,20,38,8,23,6,14,15,32,47,6,3,7,14,16,70
UC-Santa Barbara12,12,Ami Lakoju,FR,F,UC-Santa Barbara,Big West,15,70,4,10,4,10,0,0,0,4,5,8,13,0,1,7,8,21,8
UC-Santa Barbara13,13,Grant Troutt,FR,G,UC-Santa Barbara,Big West,11,46,4,12,1,3,3,9,0,0,2,0,2,4,2,0,3,2,11
UC-Santa Barbara14,14,Justin Burks,FR,F,UC-Santa Barbara,Big West,4,23,1,4,0,1,1,3,0,0,1,2,3,1,0,0,1,3,3
UCLA1,1,Bryce Alford,JR,G,UCLA,Pac-12,32,1159,157,408,84,209,73,199,128,154,9,113,122,167,23,0,63,41,515
UCLA2,2,Isaac Hamilton,JR,G,UCLA,Pac-12,32,1129,206,436,146,277,60,159,66,82,31,104,135,106,33,2,76,69,538
UCLA3,3,Aaron Holiday,FR,G,UCLA,Pac-12,32,1013,114,289,75,196,39,93,64,88,19,77,96,127,45,8,92,103,331
UCLA4,4,Thomas Welsh,SO,C,UCLA,Pac-12,31,832,157,266,157,266,0,0,34,45,100,163,263,17,8,32,25,86,348
UCLA5,5,Tony Parker,SR,F,UCLA,Pac-12,32,802,164,304,164,304,0,0,74,150,104,158,262,21,20,31,54,103,402
UCLA6,6,Jonah Bolden,SO,G,UCLA,Pac-12,31,672,51,123,42,87,9,36,33,45,36,114,150,33,21,27,26,64,144
UCLA7,7,Prince Ali,FR,G,UCLA,Pac-12,29,342,40,103,28,63,12,40,21,37,5,26,31,11,11,3,23,36,113
UCLA8,8,Gyorgy Goloman,SO,F,UCLA,Pac-12,15,181,11,33,9,24,2,9,6,16,18,23,41,4,5,6,10,34,30
UCLA9,9,Alex Olesinski,FR,F,UCLA,Pac-12,23,161,7,26,6,19,1,7,13,20,21,25,46,4,5,0,10,34,28
UCLA10,10,Noah Allen,JR,G,UCLA,Pac-12,24,154,6,22,4,17,2,5,11,14,3,14,17,10,4,1,5,21,25
UCLA11,11,Alec Wulff,SO,G,UCLA,Pac-12,5,7,2,2,0,0,2,2,0,0,0,0,0,1,0,0,0,0,6
University of California1,1,Jordan Mathews,JR,G,University of California,Pac-12,33,980,134,323,48,117,86,206,81,102,24,86,110,41,15,0,44,70,435
University of California2,2,Ivan Rabb,FR,F,University of California,Pac-12,33,937,156,251,155,250,1,1,100,150,91,187,278,29,18,41,51,102,413
University of California3,3,Jaylen Brown,FR,F,University of California,Pac-12,33,922,162,372,132,272,30,100,140,215,35,145,180,68,27,22,98,103,494
University of California4,4,Tyrone Wallace,SR,G,University of California,Pac-12,28,901,151,342,126,258,25,84,100,154,27,121,148,123,27,12,74,63,427
University of California5,5,Jabari Bird,JR,G,University of California,Pac-12,33,883,125,270,64,121,61,149,31,46,25,85,110,31,17,11,27,56,342
University of California6,6,Sam Singer,JR,G,University of California,Pac-12,33,648,44,113,34,77,10,36,17,28,15,65,80,88,15,2,45,64,115
University of California7,7,Kameron Rooks,SO,C,University of California,Pac-12,32,544,45,77,45,77,0,0,22,40,61,95,156,12,5,27,17,94,112
University of California8,8,Kingsley Okoroh,SO,C,University of California,Pac-12,30,321,19,32,19,32,0,0,5,14,16,41,57,6,4,33,18,61,43
University of California9,9,Stephen Domingo,JR,G,University of California,Pac-12,29,305,18,52,7,18,11,34,3,11,19,32,51,17,5,8,9,28,50
University of California10,10,Roger Moute a Bidias,JR,F,University of California,Pac-12,22,161,7,20,2,12,5,8,6,6,3,17,20,4,1,2,4,34,25
University of California11,11,Brandon Chauca,SO,G,University of California,Pac-12,8,30,1,7,0,1,1,6,2,2,0,0,0,4,1,0,3,3,5
University of California12,12,Brenden Glapion,SR,G,University of California,Pac-12,8,17,1,7,1,5,0,2,4,6,0,1,1,1,0,0,2,2,6
University of California13,13,Cole Welle,SO,F,University of California,Pac-12,5,13,1,3,1,3,0,0,1,6,0,4,4,0,1,0,0,1,3
University of California14,14,Nick Kerr,SR,G,University of California,Pac-12,7,11,3,6,0,0,3,6,0,0,0,1,1,0,0,0,0,1,9
Utah1,1,Brandon Taylor,SR,G,Utah,Pac-12,34,1121,108,273,46,93,62,180,48,60,8,74,82,130,53,1,75,46,326
Utah2,2,Jordan Loveridge,SR,F,Utah,Pac-12,34,1045,121,307,35,93,86,214,72,92,14,120,134,59,18,5,38,72,400
Utah3,3,Jakob Poeltl,SO,F,Utah,Pac-12,34,1033,221,337,221,337,0,0,157,227,93,212,305,64,20,55,68,80,599
Utah4,4,Lorenzo Bonam,JR,G,Utah,Pac-12,34,892,126,249,105,196,21,53,64,79,19,90,109,104,34,18,53,57,337
Utah5,5,Kyle Kuzma,SO,F,Utah,Pac-12,34,812,146,282,136,236,10,46,64,106,63,139,202,50,12,14,64,69,366
Utah6,6,Dakarai Tucker,SR,F,Utah,Pac-12,34,628,60,136,17,32,43,104,19,26,12,70,82,25,14,16,25,42,182
Utah7,7,Brekkott Chapman,SO,F,Utah,Pac-12,34,459,53,123,43,86,10,37,34,53,37,61,98,35,13,20,27,67,150
Utah8,8,Isaiah Wright,SO,G,Utah,Pac-12,27,363,19,50,8,17,11,33,9,13,0,29,29,43,6,4,24,32,58
Utah9,9,Chris Reyes,JR,F,Utah,Pac-12,33,282,29,55,29,51,0,4,30,43,24,50,74,7,6,7,19,27,88
Utah10,10,Gabe Bealer,JR,F,Utah,Pac-12,14,103,20,41,14,23,6,18,13,19,8,11,19,3,2,3,2,12,59
Utah11,11,Kenneth Ogbe,JR,G,Utah,Pac-12,5,62,7,17,2,5,5,12,7,8,0,5,5,1,3,0,1,8,26
Utah12,12,Austin Montgomery,FR,F,Utah,Pac-12,8,36,10,13,9,12,1,1,5,6,5,7,12,2,0,1,4,5,26
Utah13,13,Austin Eastman,SR,G,Utah,Pac-12,10,31,1,6,0,0,1,6,2,2,1,5,6,5,1,1,2,2,5
Utah14,14,Jake Connor,FR,G,Utah,Pac-12,6,28,7,9,4,4,3,5,0,0,0,1,1,4,1,0,1,4,17
Utah State1,1,Jalen Moore,JR,F,Utah State,MWC,31,1060,167,375,117,230,50,145,78,110,42,137,179,80,25,18,47,52,462
Utah State2,2,Chris Smith,SR,G,Utah State,MWC,31,960,161,326,98,186,63,140,79,106,43,120,163,64,25,12,50,66,464
Utah State3,3,Darius Perkins,SR,G,Utah State,MWC,31,761,73,176,29,66,44,110,18,22,3,65,68,56,16,2,39,45,208
Utah State4,4,Shane Rector,JR,G,Utah State,MWC,31,731,101,233,81,173,20,60,65,86,12,66,78,101,38,5,73,67,287
Utah State5,5,Julion Pearre,SO,G,Utah State,MWC,31,716,91,214,50,94,41,120,25,40,7,46,53,45,18,6,34,68,248
Utah State6,6,Lew Evans,JR,F,Utah State,MWC,30,642,77,187,51,114,26,73,72,101,57,112,169,27,11,5,53,78,252
Utah State7,7,Elston Jones,SO,F,Utah State,MWC,31,457,51,100,51,100,0,0,29,56,55,61,116,18,15,20,34,77,131
Utah State8,8,Quinn Taylor,FR,F,Utah State,MWC,30,439,51,80,47,74,4,6,19,33,36,75,111,26,10,4,15,62,125
Utah State9,9,Grayson Moore,SR,F,Utah State,MWC,18,283,20,60,13,30,7,30,17,24,25,44,69,23,8,8,14,20,64
Utah State10,10,Henry Bolton,SO,G,Utah State,MWC,9,58,3,4,3,3,0,1,3,4,0,5,5,10,2,1,2,3,9
Utah State11,11,John Middleton,FR,G,Utah State,MWC,8,49,4,13,3,9,1,4,5,8,1,3,4,0,2,0,1,5,14
Utah State12,12,Trace Cureton,SR,F,Utah State,MWC,9,44,3,11,2,5,1,6,3,7,1,5,6,4,1,0,3,3,10
Utah Valley1,1,Jaden Jackson,SR,G,Utah Valley,WAC,30,1006,154,371,94,211,60,160,63,77,16,59,75,74,26,1,35,42,431
Utah Valley2,2,Marcel Davis,SR,G,Utah Valley,WAC,30,1001,146,329,106,218,40,111,96,134,27,140,167,153,33,5,82,65,428
Utah Valley3,3,Konner Frey,JR,F,Utah Valley,WAC,30,825,141,334,96,199,45,135,97,134,59,153,212,36,18,11,69,78,424
Utah Valley4,4,Ivory Young,JR,G,Utah Valley,WAC,26,696,83,238,34,108,49,130,18,25,7,56,63,52,26,0,50,45,233
Utah Valley5,5,Hayden Schenck,FR,G,Utah Valley,WAC,26,558,45,108,30,58,15,50,62,74,21,84,105,47,25,10,50,87,167
Utah Valley6,6,Dayon Goodman,SO,F,Utah Valley,WAC,30,515,69,114,69,110,0,4,51,76,43,70,113,15,11,14,28,75,189
Utah Valley7,7,Andrew Bastien,JR,C,Utah Valley,WAC,26,349,28,63,28,63,0,0,24,40,39,71,110,6,5,33,18,65,80
Utah Valley8,8,Cory Cardwell,SR,G,Utah Valley,WAC,27,319,30,79,7,14,23,65,9,11,2,28,30,26,9,2,9,34,92
Utah Valley9,9,Alex Carr,SR,G,Utah Valley,WAC,28,296,15,50,3,12,12,38,1,5,4,56,60,9,12,2,18,55,43
Utah Valley10,10,Darrious Hamilton,SR,F,Utah Valley,WAC,25,288,50,83,50,83,0,0,22,34,21,36,57,2,6,14,19,56,122
Utah Valley11,11,Telly Davenport,FR,G,Utah Valley,WAC,4,76,8,17,7,11,1,6,4,7,0,16,16,10,2,2,11,9,21
Utah Valley12,12,Tyler Ott,SO,F,Utah Valley,WAC,13,66,9,26,3,7,6,19,4,7,0,9,9,1,2,0,5,14,28
Utah Valley13,13,Hayes Garrity,JR,G,Utah Valley,WAC,3,50,7,19,2,9,5,10,3,4,0,3,3,4,1,1,1,2,22
Valparaiso1,1,Alec Peters,JR,F,Valparaiso,Horizon,32,999,187,374,107,196,80,178,121,141,86,183,269,34,23,9,53,65,575
Valparaiso2,2,Keith Carter,SR,G,Valparaiso,Horizon,31,876,105,251,51,115,54,136,44,73,17,84,101,137,50,7,45,71,308
Valparaiso3,3,Vashil Fernandez,SR,C,Valparaiso,Horizon,31,780,74,149,74,149,0,0,28,59,87,142,229,16,15,96,41,95,176
Valparaiso4,4,Tevonn Walker,SO,G,Valparaiso,Horizon,27,637,91,226,64,141,27,85,50,77,25,70,95,48,24,3,36,70,259
Valparaiso5,5,Shane Hammink,JR,G,Valparaiso,Horizon,30,628,96,185,78,127,18,58,54,66,18,74,92,48,20,4,63,64,264
Valparaiso6,6,Darien Walker,SR,G,Valparaiso,Horizon,31,624,88,228,52,125,36,103,37,49,28,95,123,30,20,3,36,49,249
Valparaiso7,7,Jubril Adekoya,JR,F,Valparaiso,Horizon,32,606,73,144,58,117,15,27,45,58,39,96,135,28,24,11,42,74,206
Valparaiso8,8,David Skara,SO,F,Valparaiso,Horizon,24,487,57,128,40,74,17,54,32,43,29,45,74,39,10,8,29,53,163
Valparaiso9,9,E. Victor Nickerson,SR,G,Valparaiso,Horizon,27,429,36,121,30,83,6,38,51,73,15,49,64,33,15,2,44,53,129
Valparaiso10,10,Max Joseph,SO,G,Valparaiso,Horizon,21,176,9,34,7,20,2,14,15,23,8,15,23,17,12,0,10,18,35
Valparaiso11,11,Lexus Williams,SO,G,Valparaiso,Horizon,13,91,9,28,6,11,3,17,3,5,3,8,11,6,6,0,4,10,24
Valparaiso12,12,Nick Davidson,JR,G,Valparaiso,Horizon,12,76,7,18,5,10,2,8,13,14,1,4,5,6,3,0,1,6,29
Valparaiso13,13,Chandler Levingston Simon,SO,F,Valparaiso,Horizon,10,41,4,6,4,6,0,0,0,0,5,7,12,2,0,0,1,11,8
Vanderbilt1,1,Wade Baldwin,SO,G,Vanderbilt,SEC,32,969,132,307,91,208,41,99,152,191,13,115,128,167,39,11,87,81,457
Vanderbilt2,2,Matthew Fisher-Davis,SO,G,Vanderbilt,SEC,31,859,102,231,23,58,79,173,25,33,12,101,113,36,15,9,26,48,308
Vanderbilt3,3,Damian Jones,JR,C,Vanderbilt,SEC,32,840,182,306,182,303,0,3,89,161,72,150,222,38,8,52,65,104,453
Vanderbilt4,4,Jeff Roberson,SO,F,Vanderbilt,SEC,31,830,90,179,60,113,30,66,84,100,56,117,173,37,15,6,33,98,294
Vanderbilt5,5,Riley LaChance,SO,G,Vanderbilt,SEC,32,797,76,218,34,102,42,116,25,33,11,66,77,79,20,1,43,58,219
Vanderbilt6,6,Luke Kornet,JR,F,Vanderbilt,SEC,27,735,84,206,59,118,25,88,48,69,49,146,195,41,14,82,31,67,241
Vanderbilt7,7,Nolan Cressler,JR,G,Vanderbilt,SEC,29,364,57,124,40,62,17,62,12,23,9,55,64,23,3,2,21,41,143
Vanderbilt8,8,Josh Henderson,SR,C,Vanderbilt,SEC,31,321,40,79,38,76,2,3,28,45,20,47,67,17,6,12,20,38,110
Vanderbilt9,9,Camron Justice,FR,G,Vanderbilt,SEC,25,254,31,75,10,21,21,54,5,6,2,25,27,9,9,0,14,28,88
Vanderbilt10,10,Joe Toye,FR,G,Vanderbilt,SEC,29,231,34,68,26,49,8,19,22,35,6,28,34,10,6,2,12,25,98
Vanderbilt11,11,Samir Sehic,FR,F,Vanderbilt,SEC,22,104,7,21,4,15,3,6,9,14,12,19,31,4,1,0,2,11,26
Vanderbilt12,12,Carter Josephs,SR,G,Vanderbilt,SEC,21,98,1,1,1,1,0,0,2,5,1,6,7,16,2,0,7,6,4
Vanderbilt13,13,Nathan Watkins,SR,G,Vanderbilt,SEC,11,29,2,2,2,2,0,0,0,2,1,4,5,1,0,0,0,3,4
Vanderbilt14,14,Phillip McGloin,SO,G,Vanderbilt,SEC,10,18,3,9,1,3,2,6,3,4,0,4,4,0,0,0,0,2,11
Vermont1,1,Kurt Steidl,JR,F,Vermont,AEC,33,970,114,253,50,82,64,171,66,83,18,153,171,34,32,12,38,80,358
Vermont2,2,Ethan O'Day,SR,F,Vermont,AEC,34,967,167,302,167,301,0,1,66,109,60,154,214,43,21,69,62,105,400
Vermont3,3,Trae Bell-Haynes,SO,G,Vermont,AEC,33,905,121,251,97,194,24,57,122,157,14,67,81,115,39,2,89,79,388
Vermont4,4,Ernie Duncan,FR,G,Vermont,AEC,31,863,111,251,34,79,77,172,47,56,13,78,91,84,24,1,63,62,346
Vermont5,5,Cam Ward,SO,G,Vermont,AEC,34,822,108,245,59,108,49,137,59,74,10,76,86,80,20,0,42,65,324
Vermont6,6,Darren Payen,JR,F,Vermont,AEC,34,636,99,184,99,184,0,0,32,56,47,97,144,9,8,28,40,83,230
Vermont7,7,Dre Wills,JR,G,Vermont,AEC,21,483,69,123,68,119,1,4,34,62,25,73,98,49,22,10,47,40,173
Vermont8,8,Drew Urquhart,SO,F,Vermont,AEC,33,480,66,147,66,144,0,3,42,64,26,74,100,21,5,18,39,65,174
Vermont9,9,Nate Rohrer,SO,F,Vermont,AEC,30,419,39,65,33,48,6,17,13,22,22,30,52,15,11,4,7,44,97
Vermont10,10,Everett Duncan,FR,G,Vermont,AEC,24,156,13,34,3,4,10,30,5,5,7,19,26,5,3,0,6,21,41
Vermont11,11,Dylan Sinnickson,SR,F,Vermont,AEC,15,74,8,16,5,9,3,7,0,1,11,16,27,1,2,0,3,12,19
Villanova1,1,Ryan Arcidiacono,SR,G,Villanova,Big East,34,1089,134,324,74,157,60,167,75,92,14,90,104,151,47,1,52,50,403
Villanova2,2,Josh Hart,JR,G,Villanova,Big East,34,1072,194,380,144,243,50,137,90,121,66,170,236,63,37,7,52,75,528
Villanova3,3,Kris Jenkins,JR,F,Villanova,Big East,34,968,146,332,63,108,83,224,77,92,17,113,130,70,23,14,41,86,452
Villanova4,4,Jalen Brunson,FR,G,Villanova,Big East,34,820,110,245,68,131,42,114,75,97,16,44,60,89,24,0,66,69,337
Villanova5,5,Phil Booth,SO,G,Villanova,Big East,34,761,73,214,41,103,32,111,56,64,17,60,77,78,22,4,53,65,234
Villanova6,6,Daniel Ochefu,SR,F,Villanova,Big East,31,693,123,201,123,200,0,1,56,83,69,166,235,47,22,47,43,81,302
Villanova7,7,Mikal Bridges,FR,G,Villanova,Big East,34,679,71,141,51,71,20,70,51,65,32,80,112,32,34,24,20,75,213
Villanova8,8,Darryl Reynolds,JR,F,Villanova,Big East,34,606,45,68,45,68,0,0,36,50,41,120,161,13,15,19,25,81,126
Villanova9,9,Donte DiVincenzo,FR,G,Villanova,Big East,8,74,6,21,3,4,3,17,0,0,10,6,16,4,4,0,7,10,15
Villanova10,10,Patrick Farrell,SR,F,Villanova,Big East,12,23,1,4,0,0,1,4,0,0,0,3,3,1,0,0,1,0,3
Villanova11,11,Kevin Rafferty,SR,F,Villanova,Big East,11,20,2,5,2,4,0,1,0,0,1,1,2,0,0,0,3,3,4
Virginia1,1,Malcolm Brogdon,SR,G,Virginia,ACC,33,1122,212,453,140,277,72,176,122,138,16,118,134,94,29,6,48,68,618
Virginia2,2,London Perrantes,JR,G,Virginia,ACC,31,1022,109,247,44,112,65,135,58,72,14,78,92,136,34,3,58,36,341
Virginia3,3,Anthony Gill,SR,F,Virginia,ACC,33,924,162,290,160,288,2,2,112,152,76,125,201,21,19,18,37,76,438
Virginia4,4,Isaiah Wilkins,SO,F,Virginia,ACC,33,714,62,121,62,118,0,3,28,43,49,87,136,46,28,25,24,67,152
Virginia5,5,Devon Hall,SO,G,Virginia,ACC,33,693,53,137,33,81,20,56,24,31,8,76,84,60,16,8,27,45,150
Virginia6,6,Darius Thompson,SO,G,Virginia,ACC,33,609,51,101,39,64,12,37,26,36,8,35,43,50,26,5,29,51,140
Virginia7,7,Mike Tobey,SR,C,Virginia,ACC,33,519,97,167,95,158,2,9,29,47,48,94,142,14,10,17,24,68,225
Virginia8,8,Marial Shayok,SO,G,Virginia,ACC,31,461,48,98,34,65,14,33,12,22,8,47,55,35,11,5,23,49,122
Virginia9,9,Evan Nolte,SR,F,Virginia,ACC,30,263,21,54,11,21,10,33,6,10,7,15,22,11,6,5,9,24,58
Virginia10,10,Jack Salt,FR,C,Virginia,ACC,20,135,16,32,16,32,0,0,1,4,14,10,24,0,1,5,10,25,33
Virginia11,11,Jarred Reuter,FR,F,Virginia,ACC,24,118,16,34,16,34,0,0,8,10,10,15,25,4,1,0,6,24,40
Virginia12,12,Caid Kirven,SR,F,Virginia,ACC,12,17,2,5,1,2,1,3,0,0,1,1,2,0,0,0,1,2,5
Virginia Commonwealth1,1,Melvin Johnson,SR,G,Virginia Commonwealth,A-10,34,1072,210,499,106,232,104,267,69,84,19,71,90,76,44,2,53,45,593
Virginia Commonwealth2,2,Korey Billbury,SR,G,Virginia Commonwealth,A-10,34,961,148,350,106,246,42,104,54,83,54,116,170,42,38,3,44,78,392
Virginia Commonwealth3,3,JeQuan Lewis,JR,G,Virginia Commonwealth,A-10,34,955,118,262,79,166,39,96,90,106,7,74,81,166,53,1,86,95,365
Virginia Commonwealth4,4,Mo Alie-Cox,JR,F,Virginia Commonwealth,A-10,34,901,126,211,126,211,0,0,94,129,85,88,173,36,25,64,50,75,346
Virginia Commonwealth5,5,Justin Tillman,SO,F,Virginia Commonwealth,A-10,34,580,106,176,106,175,0,1,43,74,83,134,217,8,12,17,21,52,255
Virginia Commonwealth6,6,Jordan Burgess,JR,G,Virginia Commonwealth,A-10,26,557,46,133,26,60,20,73,18,34,23,78,101,34,14,11,26,50,130
Virginia Commonwealth7,7,Doug Brooks,JR,G,Virginia Commonwealth,A-10,34,553,41,143,12,37,29,106,32,45,13,72,85,45,66,5,24,92,143
Virginia Commonwealth8,8,Jonathan Williams,SO,G,Virginia Commonwealth,A-10,30,436,46,98,44,89,2,9,26,40,5,34,39,54,23,0,30,48,120
Virginia Commonwealth9,9,Ahmed Hamdy Mohamed,JR,F,Virginia Commonwealth,A-10,34,402,75,149,75,148,0,1,36,68,50,63,113,6,8,19,25,67,186
Virginia Commonwealth10,10,Michael Gilmore,SO,F,Virginia Commonwealth,A-10,29,326,33,74,22,43,11,31,7,15,19,57,76,12,12,7,21,49,84
Virginia Commonwealth11,11,Torey Burston,JR,G,Virginia Commonwealth,A-10,20,66,1,8,1,7,0,1,1,2,2,4,6,5,3,0,1,5,3
Virginia Commonwealth12,12,Gerron Scissum,FR,F,Virginia Commonwealth,A-10,13,29,3,9,3,6,0,3,0,2,5,3,8,1,0,1,0,5,6
Virginia Military Institute1,1,QJ Peterson,JR,G,Virginia Military Institute,Southern,30,1006,189,467,106,237,83,230,134,148,49,140,189,83,42,15,82,67,595
Virginia Military Institute2,2,Julian Eleby,JR,G,Virginia Military Institute,Southern,30,1002,132,306,69,147,63,159,87,107,17,121,138,78,32,6,77,48,414
Virginia Military Institute3,3,Phillip Anglade,SR,F,Virginia Military Institute,Southern,30,768,113,212,113,211,0,1,23,71,77,84,161,16,23,48,31,99,249
Virginia Military Institute4,4,Trey Chapman,JR,F,Virginia Military Institute,Southern,26,671,83,200,66,149,17,51,26,46,40,82,122,26,12,16,43,80,209
Virginia Military Institute5,5,Tim Marshall,SR,G,Virginia Military Institute,Southern,28,600,74,218,23,49,51,169,15,25,12,55,67,31,19,2,34,62,214
Virginia Military Institute6,6,Adrian Rich,FR,G,Virginia Military Institute,Southern,30,586,39,100,34,75,5,25,16,25,4,31,35,45,20,3,48,37,99
Virginia Military Institute7,7,Austin Vereen,FR,G,Virginia Military Institute,Southern,28,445,28,80,14,34,14,46,20,28,11,35,46,16,13,6,25,52,90
Virginia Military Institute8,8,Jordan Weethee,SR,F,Virginia Military Institute,Southern,29,411,35,92,7,13,28,79,8,8,7,50,57,15,7,2,16,55,106
Virginia Military Institute9,9,Fred Iruafemi,SO,F,Virginia Military Institute,Southern,29,344,25,49,25,48,0,1,18,20,22,42,64,17,11,25,11,68,68
Virginia Military Institute10,10,Armani Branch,SO,F,Virginia Military Institute,Southern,16,128,10,39,8,22,2,17,9,14,4,20,24,2,3,2,11,9,31
Virginia Military Institute11,11,Chase Jones,SO,F,Virginia Military Institute,Southern,3,6,1,2,1,1,0,1,0,0,1,0,1,0,1,0,0,0,2
Virginia Tech1,1,Justin Bibbs,SO,G,Virginia Tech,ACC,33,1067,142,296,68,139,74,157,42,57,12,96,108,34,13,0,37,50,400
Virginia Tech2,2,Zach LeDay,JR,F,Virginia Tech,ACC,33,1005,165,346,145,293,20,53,147,189,91,159,250,46,26,51,56,94,497
Virginia Tech3,3,Seth Allen,JR,G,Virginia Tech,ACC,33,924,141,359,99,209,42,150,158,203,9,92,101,83,30,8,98,72,482
